name,url,phone,cnpj,streetAddress,neighborhood,zipcode,rating,email,cuisine,priceRange,regiao
Gigga&#x27;s Pizzaria (Av.Amadeo Barbosa) | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/giggas-pizzaria-avamadeo-barbosa-areal/5f4c42a6-d58d-4670-b392-34ee84513acf,40030053,18852085000100,Avenida Amadeu Barbosa 1188,Areal,69905853,4.8,,"""Lanches""","""$""",Rio Branco
Lanchonete Bibo&#x27;s | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/lanchonete-bibos-centro/78c068d9-822a-4b52-b79e-6a988fd4be2d,40032665,51128239000182,Rua Marechal Deodoro 856,Centro,09710001,4.7,,"""Comida Brasileira""","""$""",Sao Bernardo Do Campo
Milanetto - São Bernardo do Campo | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/milanetto---sao-bernardo-do-campo-jardim-do-mar/e3b3f6ac-c501-4334-9399-8906c92a5e70,1,55251617000171,Avenida Kennedy 700,Jardim do Mar,09726253,4.7,,"""Comida Italiana""","""$$$""",Sao Bernardo Do Campo
Sodiê Doces - Paço Municipal | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/sodie-doces---paco-municipal-baeta-neves/04c5836a-e851-4f55-92f4-990700c4b5b1,40030706,48222355000151,RUA DOS VIANAS 21,BAETA NEVES,09760000,4.9,,"""Doces &amp; Bolos""","""$""",Sao Bernardo Do Campo
Giraffas Shopping Metropole | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/giraffas-shopping-metropole-centro/3c4f72d5-4a26-4a8d-b077-715758b4d749,46388361,07752206000117,Praça Samuel Sabatini 200,Centro,09750902,4.7,,"""Comida Brasileira""","""$""",Sao Bernardo Do Campo
Chiquinho Sorvetes - Golden Square Shopping | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/chiquinho-sorvetes---golden-square-shopping-jardim-do-mar/575c0c0c-f4f0-4eec-bc90-36aeb033990b,50707106,33590223000105,Av. Kennedy 700,Jardim do Mar,09726901,4.9,,"""Sorvetes""","""$$$""",Sao Bernardo Do Campo
Paço Gourmet Restaurante e Café | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/paco-gourmet-restaurante-e-cafe-nova-petropolis/5f5aefc0-14e3-46e0-8df9-25134719ea28,910819657,30547653000156,Praça Samuel Sabatini 50,Nova Petrópolis,09750901,4.9,,"""Marmita""","""$""",Sao Bernardo Do Campo
Kpop Chicken - São Bernardo - Coreana / Oriental | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/kpop-chicken---sao-bernardo---coreana---oriental-jardim-do-mar/732f1404-e6a8-4bb4-b87f-607e1a1b2063,918561247,62793737000166,Rua Báltico 180,Jardim do Mar,09750490,4.9,,"""Coreana""","""$""",Sao Bernardo Do Campo
Crepefy Santo André | SANTO ANDRE | iFood,https://www.ifood.com.br/delivery/santo-andre-sp/crepefy-santo-andre-jardim-bela-vista/89190ca2-6b56-4a3f-8d36-1f24a78d950a,912783121,62104533000170,RUA GONCALO FERNANDES 296,JARDIM BELA VISTA,09041410,4.8,,"""Crepe""","""$""",Santo Andre
Caseirinhos Mix - Bolos e Doces | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/caseirinhos-mix---bolos-e-doces-vila-industrial/c006fb9e-9e69-42fa-9620-75b55fb42324,952824835,40540427000105,Rua Odair de Souza 26,Vila Industrial,09761236,4.9,,"""Doces &amp; Bolos""","""$""",Sao Bernardo Do Campo
Ofner - Shopping Abc | SANTO ANDRE | iFood,https://www.ifood.com.br/delivery/santo-andre-sp/ofner---shopping-abc-vila-boa-vista/01d88c90-91c6-47e2-af07-54a4af60e0bd,56938623,60873288002931,AVENIDA PEREIRA BARRETO 42,VILA BOA VISTA,09751000,5,,"""Doces &amp; Bolos""","""$""",Santo Andre
Refúgio 315 Restaurante | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/refugio-315-restaurante-nova-petropolis/13508940-dd89-40e4-9304-d2427ec24c27,41217839,49789601000114,Rua Princesa Maria Amélia 476,Nova Petrópolis,09771120,4.6,,"""Comida Brasileira""","""$$""",Sao Bernardo Do Campo
Nanica Santo André  I Tortas &amp; Doces | SANTO ANDRE | iFood,https://www.ifood.com.br/delivery/santo-andre-sp/nanica-santo-andre--i-tortas--doces-campestre/26f8dc14-6c3c-4c9c-b5f4-655297eb08f9,975920997,52889980000552,RUA DAS FIGUEIRAS 1325,CAMPESTRE,09080370,4.9,,"""Doces &amp; Bolos""","""$""",Santo Andre
Rei do Abc Pistache-Chocolate-Milk Shake | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/rei-do-abc-pistache-chocolate-milk-shake-rudge-ramos/abe3db00-fb4f-4d3c-b4f6-33b4cd9c78b1,948948977,55254893000193,Rua André Capretz Filho 16,Rudge Ramos,09626120,4.8,,"""Doces &amp; Bolos""","""$""",Sao Bernardo Do Campo
Feijoada Express | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/feijoada-express-vila-jordanopolis/b841c037-4834-4752-bb43-e66f3c85f5e5,930018275,43739575000133,Rua Martins Fontes 217,Vila Jordanopolis,09892150,4.8,,"""Comida Brasileira""","""$""",Sao Bernardo Do Campo
Paris 6 Sbc | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/paris-6-sbc-centro/e99255f5-c35b-49b5-acb4-89cd8c1a1548,919115786,48391167000157,Rua José Versolato 114,Centro,09750730,4.2,,"""Comida Contemporânea""","""$""",Sao Bernardo Do Campo
"Kagidu Doces &amp; Açai - (Morangos, Brownies, Copos, Brigadeiros, Pão de mel e Açai)  | SANTO ANDRE | iFood",https://www.ifood.com.br/delivery/santo-andre-sp/kagidu-doces--acai---morangos-brownies-copos-brigadeiros-pao-de-mel-e-acai-vila-sacadura-cabral/f3af3490-d763-441c-bdf5-60f6808de171,945153250,62185422000136,Avenida Gago Coutinho 508,Vila Sacadura Cabral,09061075,5,,"""Doces &amp; Bolos""","""$""",Santo Andre
Açaí Condô Flex | DIADEMA | iFood,https://www.ifood.com.br/delivery/diadema-sp/acai-condo-flex-canhema/0cf0f7a6-887e-4ac6-b671-8305f31501f9,937638822,53488827000152,Avenida Fábio Eduardo Ramos Esquivel 2900,Canhema,09941202,5,,"""Açaí""","""$""",Diadema
Casa do Pão de Queijo - Golden Square | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/casa-do-pao-de-queijo---golden-square-jardim-do-mar/71861901-319c-43ab-846d-8a07f30278c6,31354043,18265797000114,Avenida Kennedy 700,Jardim do Mar,09726252,4.9,,"""Cafeteria""","""$""",Sao Bernardo Do Campo
Milky Moo - Shopping Metropole | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/milky-moo---shopping-metropole-centro/a99d2af9-cee0-47c3-ae17-35a39c3b50ca,986980156,51354259000171,PRACA SAMUEL SABATINI 200,CENTRO,09750902,4.9,,"""Sorvetes""","""$""",Sao Bernardo Do Campo
Hot Dog da Beth | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/hot-dog-da-beth-planalto/07c18664-4c54-4927-bb20-c60548b4df31,40032665,04912987000171,AVENIDA DOM JAIME DE BARROS CAMARA 640,PLANALTO,09895400,5,,"""Lanches""","""$$""",Sao Bernardo Do Campo
Doceria Gourmet - São Bernardo | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/doceria-gourmet---sao-bernardo-assuncao/2a8fe491-5497-42de-aa4e-7389e21d7992,961731897,54893067000121,Rua Bento Gonçalves 57,Assunção,09810780,4.2,,"""Doces &amp; Bolos""","""$""",Sao Bernardo Do Campo
Tsuru Pastel | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/tsuru-pastel-assuncao/6785eaba-9bec-4be9-816f-34474efc6a0f,40032665,05531305000143,Rua Puebla 26,Assunção,09860210,5,,"""Pastel""","""$$$""",Sao Bernardo Do Campo
Empório do Bacalhau Restaurante | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/emporio-do-bacalhau-restaurante-centro/9ef87004-fd6c-4159-9111-8abad936bea2,41235651,43062902000165,Rua Padre Lustosa 374,Centro,09710120,4.6,,"""Comida Portuguesa""","""$$$$$""",Sao Bernardo Do Campo
Pizzaria Top20 | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/pizzaria-top20-planalto/f0e7516f-b41f-4bd8-be55-c9b225cc5716,953848456,46773119000106,Rua Magalhães Pinto 86,Planalto,09896480,4.7,,"""Pizza""","""$""",Sao Bernardo Do Campo
Go Fish - Peixaria Empório | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/go-fish---peixaria-emporio-baeta-neves/2580aac2-cc27-4641-8c54-560d098c5897,964334096,37859751000178,AVENIDA ARMANDO ITALO SETTI 914,BAETA NEVES,09760281,4.6,,"""Peixes""","""$""",Sao Bernardo Do Campo
Rancho dos Peruanos Abc | SANTO ANDRE | iFood,https://www.ifood.com.br/delivery/santo-andre-sp/rancho-dos-peruanos-abc-vila-bastos/28009cd3-d39f-4eca-985a-2c0b932d9f2f,40032665,56137988000190,Rua Edu Chaves 8,Vila Bastos,09041020,4.9,,"""Comida Peruana""","""$""",Santo Andre
Executivos do Gendai - São Bernardo Golden | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/executivos-do-gendai---sao-bernardo-golden-jardim-do-mar/700ef591-deca-47a8-992a-9e5944fa87f3,963243003,53541274000154,AV KENNEDY 700,JARDIM DO MAR,09726252,4.7,,"""Comida Brasileira""","""$""",Sao Bernardo Do Campo
Regiane Canuto Centro - Sbc | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/regiane-canuto-centro---sbc-centro/73283eb5-ee69-4eea-8331-bec9e0e3112d,980800117,62412144000102,Rua Doutor Flaquer 565,Centro,09710180,4.8,,"""Doces &amp; Bolos""","""$""",Sao Bernardo Do Campo
Baldes do Popeyes  - Metrópole Sbc | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/baldes-do-popeyes----metropole-sbc-centro/992f6c27-0045-47fa-b29d-08d476e76258,40030053,13574594089154,PRACA SAMUEL SABATINI 200,CENTRO,09750700,4.8,,"""Frangos""","""$""",Sao Bernardo Do Campo
Colheradas - Confeitaria de Conexões | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/colheradas---confeitaria-de-conexoes-nova-petropolis/e329e4f4-d3e2-472b-b523-df8d03a1c97d,941046565,14112038000241,Avenida Paulo Afonso 483,Nova Petrópolis,09770350,4.9,,"""Doces &amp; Bolos""","""$""",Sao Bernardo Do Campo
Burger Gallery | SANTO ANDRE | iFood,https://www.ifood.com.br/delivery/santo-andre-sp/burger-gallery-campestre/efc19c44-70da-495b-a953-eaa0e15c656a,44733999,33358716000114,Rua Marina 324,Campestre,09070510,4.9,,"""Hambúrguer""","""$$$""",Santo Andre
Mita - São Bernardo (faria Lima) | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/mita---sao-bernardo-faria-lima-centro/245e23bb-3647-4992-b8d4-7374667191ff,40039146,18905727000183,AVENIDA BRIGADEIRO FARIA LIMA 1144,CENTRO,09720010,4.5,,"""Comida Brasileira""","""$""",Sao Bernardo Do Campo
Asterix Batataria | SANTO ANDRE | iFood,https://www.ifood.com.br/delivery/santo-andre-sp/asterix-batataria-vila-curuca/6f9836a8-6104-4094-8715-8c9abc78ee3d,23793100,59952349000176,AV ITAMARATI 1247,VILA CURUCA,09290730,4.8,,"""Cozinha Rápida""","""$$$""",Santo Andre
Guloseimas da Bêr Cookie Brownie Bolo Doce | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/guloseimas-da-ber-cookie-brownie-bolo-doce-bairro-dos-casa/ca087d15-5f50-49b2-88df-eccaba655da9,964285595,40285802000100,Avenida Capitão Casa 1734,Bairro dos Casa,09812000,4.9,,"""Doces &amp; Bolos""","""$""",Sao Bernardo Do Campo
Pikurruchas Doces Sbc | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/pikurruchas-doces-sbc-jardim-do-mar/f7cb559c-624c-4456-a8c0-8956798d47a2,991680344,17685643000208,Avenida Kennedy 700,Jardim do Mar,09726262,4.7,,"""Doces &amp; Bolos""","""$""",Sao Bernardo Do Campo
Figueira Feijoada &amp; Marmitex | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/figueira-feijoada--marmitex-vila-marchi/5530e1ff-b45e-49a8-85e2-ce5a1f6bead0,947189896,28466392000106,Rua Nestor Moreira 23,Vila Marchi,09810430,4.2,,"""Marmita""","""$""",Sao Bernardo Do Campo
Gerações Comida Caseira Brasileira | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/geracoes-comida-caseira-brasileira-centro/fb802310-65b5-4a5e-bfc2-b3e5a221bc3f,945591635,47344921000135,RUA JOSE BONIFACIO 460,CENTRO,16430057,4.5,,"""Marmita""","""$""",Sao Bernardo Do Campo
Cookie da House | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/cookie-da-house-nova-petropolis/3ea7248c-6f37-4e52-85dc-8dd0be683e10,40032665,49629391000105,Rua Dom Luiz 276,Nova Petrópolis,09770290,5,,"""Doces &amp; Bolos""","""$""",Sao Bernardo Do Campo
Doces Thalina - Bolos e Doces | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/doces-thalina---bolos-e-doces-jardim-do-mar/1914fecc-eabc-4d21-b373-7997ece907a4,951232458,36038374000143,Rua Sulu 82,Jardim do Mar,09726190,4.7,,"""Doces &amp; Bolos""","""$""",Sao Bernardo Do Campo
Lindt - Grand Plaza | SANTO ANDRE | iFood,https://www.ifood.com.br/delivery/santo-andre-sp/lindt---grand-plaza-campestre/1af9ea7a-2f92-4391-a323-0d0871a7d9a6,44271585,20702154003662,Avenida Industrial 600,Campestre,09080510,4.8,,"""Doces &amp; Bolos""","""$$""",Santo Andre
Antônio&#x27;s Burguer Premium | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/antonios-burguer-premium-independencia/55209e23-2c75-42ca-a06f-782685d0ca34,40032665,43257191000184,Avenida Moinho Fabrini 711,Independência,09861160,5,,"""Lanches""","""$""",Sao Bernardo Do Campo
Bom Gosto Delivery | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/bom-gosto-delivery-jardim-olavo-bilac/9f650628-4585-4a04-a888-bac26a9ee7b5,43311188,25196476000170,Rua Matutino Rocha de Campo 143,Jardim Olavo Bilac,00009725,4.9,,"""Comida Brasileira""","""$""",Sao Bernardo Do Campo
Yakisoba Pastel Chines Luiz | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/yakisoba-pastel-chines-luiz-centro/e894e0a7-2110-40f4-842f-f4071738d986,957223632,03132486000100,Rua Marechal Deodoro 1572,Centro,09710200,4.8,,"""Pastel""","""$""",Sao Bernardo Do Campo
Botequim São Paulo - São Bernardo | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/botequim-sao-paulo---sao-bernardo-jardim-do-mar/50681fa7-cc01-4e1f-bf37-a918f72f2fab,982756455,55762424000428,Avenida Índico 975,Jardim do Mar,09750601,4.7,,"""Comida Brasileira""","""$""",Sao Bernardo Do Campo
Nova Caiçara | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/nova-caicara-independencia/cafde1a2-d115-4981-9214-6a2ed5be0aae,969196216,04331207000108,Avenida Moinho Fabrini 415,Independência,09861160,4.9,,"""Lanches""","""$$""",Sao Bernardo Do Campo
Manja Bene | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/manja-bene-assuncao/49438c4e-0310-42e6-90d3-d126beb6a5ee,0,51165078000105,Avenida Humberto de Alencar Castelo Branco 3836,Assunção,09850305,5,,"""Comida Brasileira""","""$$$""",Sao Bernardo Do Campo
"Bolissimos - Bolos, Kit Festa e Aniversário | SAO CAETANO DO SUL | iFood",https://www.ifood.com.br/delivery/sao-caetano-do-sul-sp/bolissimos---bolos-kit-festa-e-aniversario-boa-vista/9863c178-4c05-4724-94ab-ddfa1907a36b,997188740,19047122000161,Rua Giuseppe Braido 111,Boa Vista,09572310,4.7,,"""Doces &amp; Bolos""","""$""",Sao Caetano Do Sul
Bubblekill Santo André | SANTO ANDRE | iFood,https://www.ifood.com.br/delivery/santo-andre-sp/bubblekill-santo-andre-centro/0e48bdad-f1ac-4376-ab32-a7d96fa0cecc,980195050,33357525000138,AVENIDA INDUSTRIAL 600,CENTRO,09080500,4.9,,"""Casa de Sucos""","""$$""",Santo Andre
Casa da Pamonha Delícias do Milho | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/casa-da-pamonha-delicias-do-milho-dos-casa/40808d63-198a-484d-8d8d-1bd755c87279,40032665,37217439000180,Rua dos Freixos 21,Dos Casa,09840320,4.9,,"""Doces &amp; Bolos""","""$$""",Sao Bernardo Do Campo
Amor Gourmet Doces | SAO PAULO | iFood,https://www.ifood.com.br/delivery/sao-paulo-sp/amor-gourmet-doces-jardim-santa-emilia/4b6f5140-b3ca-42d5-85d1-3028cca9c5f2,959791000,28876098000164,RUA FRANCISCO BAUTISTA 738,JARDIM SANTA EMILIA,04183070,4.9,,"""Doces &amp; Bolos""","""$$$""",Sao Paulo
Raffa&#x27;s Salgados e Sorvetes Und Calux | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/raffas-salgados-e-sorvetes-und-calux-planalto/c6824b24-bf44-407e-aa53-a8fd7ed308f0,977064478,29873467000128,Rua Daniela Perez 6,Planalto,09896310,4.9,,"""Salgados""","""$""",Sao Bernardo Do Campo
Chef do Salgados | DIADEMA | iFood,https://www.ifood.com.br/delivery/diadema-sp/chef-do-salgados-inamar/df784eed-df37-402a-9bf3-9f3b170be1e7,986073493,37039843000101,Avenida Nossa Senhora das Graças 1131,Inamar,09981060,4.9,,"""Salgados""","""$""",Diadema
Fran’s Café Santo André Portugal | SANTO ANDRE | iFood,https://www.ifood.com.br/delivery/santo-andre-sp/frans-cafe-santo-andre-portugal-jardim-bela-vista/7b5b3b55-7f79-40c3-9583-e6685f67c8d1,988952680,08033092000118,AV PORTUGAL 1126,JARDIM BELA VISTA,09040001,5,,"""Cozinha Rápida""","""$$$""",Santo Andre
Empório Donna Bih Marmitaria | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/emporio-donna-bih-marmitaria-planalto/1d28ced2-bb06-412c-acac-b1e83902852b,992559400,33785483000136,Rua Vidal de Negreiros 255,Planalto,09890310,4.9,,"""Marmita""","""$""",Sao Bernardo Do Campo
Casa do Norte Tudo Novo | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/casa-do-norte-tudo-novo-santa-terezinha/96bc3799-350f-44ba-a3f8-d7871c080a2a,960213483,31471432000104,Rua Tiradentes 1511,Santa Terezinha,09780265,5,,"""Típica do Norte""","""$""",Sao Bernardo Do Campo
Pingo de Ouro Marmitex | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/pingo-de-ouro-marmitex-ferrazopolis/bf9e15e2-90da-41cb-a541-51ea2ff1f8ee,946864874,42805066000107,Rua Nelza Asêncio 143,Ferrazópolis,09790140,4.4,,"""Comida Brasileira""","""$""",Sao Bernardo Do Campo
Wada Sushi e Temakeria | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/wada-sushi-e-temakeria-planalto/fce45736-898b-4d07-84aa-24d0ead85601,994493212,57927905000129,Avenida Álvaro Guimarães 904,Planalto,09890003,4.9,,"""Comida Japonesa""","""$""",Sao Bernardo Do Campo
Armazém Dom Jaime | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/armazem-dom-jaime-planalto/263e7469-a119-4d32-9ed0-1fd601e63390,28330602,31403789000155,Avenida Dom Jaime de Barros Câmara 720,Planalto,09895400,4.7,,"""Comida Brasileira""","""$$""",Sao Bernardo Do Campo
Aussie Salad  - São Bernardo | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/aussie-salad----sao-bernardo-centro/4b9cb2c3-f24d-4fc6-8380-7ce76eb9b948,993304335,17261661001145,PRACA SAMUEL SABATINI 200,CENTRO,09750902,4.9,,"""Comida Saudável""","""$""",Sao Bernardo Do Campo
Chickens do Méqui - Jur - Jurubatuba Drive (jur) | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/chickens-do-mequi---jur---jurubatuba-drive-jur-centro/a4082f22-a8b2-420f-9d09-19e343692345,30034901,42591651250689,RUA JURUBATUBA 156,CENTRO,09725620,4.8,,"""Frangos""","""$""",Sao Bernardo Do Campo
Cris Doces e Salgados | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/cris-doces-e-salgados-centro/770cceb0-5b8c-4af2-9224-674cee2a0b3e,991436753,36589895000199,AVENIDA ALDINO PINOTTI 2,CENTRO,09750250,5,,"""Doces &amp; Bolos""","""$""",Sao Bernardo Do Campo
Confeitaria Lacemarri  | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/confeitaria-lacemarri-independencia/c8b4d009-174b-474d-aedc-1e7d2bd46ef3,978273612,63406772000148,Rua Maria Quitéria 83,Independência,09862390,4.9,,"""Doces &amp; Bolos""","""$""",Sao Bernardo Do Campo
Reidy Salgados | DIADEMA | iFood,https://www.ifood.com.br/delivery/diadema-sp/reidy-salgados-inamar/cd9cffdd-2595-434e-b665-19372110248a,977055343,41224978000114,Rua Capela 187,Inamar,09970240,4.8,,"""Salgados""","""$""",Diadema
Restaurante Espaço Caseiro | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/restaurante-espaco-caseiro-assuncao/5680c2fb-5a4c-49e9-b6b7-c6042b271284,915939209,47119639000154,R CRISTIANO ANGELI 1379,Assunção,09810555,4.9,,"""Marmita""","""$""",Sao Bernardo Do Campo
Batidasdg | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/batidasdg-independencia/f741835a-4406-48ad-9258-ac66af3d5f17,963342436,37065499000125,Avenida Moinho Fabrini 1000,Independência,09862000,4.3,,"""Comida Brasileira""","""$$""",Sao Bernardo Do Campo
Sobremesas do Méqui - Jur - Jurubatuba Drive (jur) | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/sobremesas-do-mequi---jur---jurubatuba-drive-jur-centro/7fc6468b-1166-4bf5-a315-b6d1364c98cc,30034901,42591651250689,RUA JURUBATUBA 156,CENTRO,09725620,4.9,,"""Sorvetes""","""$""",Sao Bernardo Do Campo
Jah Açaí e Sorvetes - Shopping Metrópole | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/jah-acai-e-sorvetes---shopping-metropole-centro/bb9ef8d5-ff65-44d6-aa61-819fb2e73664,987858600,55998220000148,PC SAMUEL SABATINI 200,Centro,09750902,4.7,,"""Açaí""","""$""",Sao Bernardo Do Campo
Docitos Carol | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/docitos-carol-montanhao/2e84b97b-dfe0-48b5-b9bf-47341498d241,948049626,40418604000177,Rua Pratopolis 64,Montanhão,00009845,4.9,,"""Doces &amp; Bolos""","""$""",Sao Bernardo Do Campo
Sopa Quente | SAO CAETANO DO SUL | iFood,https://www.ifood.com.br/delivery/sao-caetano-do-sul-sp/sopa-quente-santo-antonio/e5191893-232c-4176-8298-0a074b297452,996918665,28582551000120,Rua José Benedetti  861,Santo Antônio,09531000,4.8,,"""Sopas &amp; Caldos""","""$$$""",Sao Caetano Do Sul
Theodora Cozinha Artesanal | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/theodora-cozinha-artesanal-centro/4c3702e0-d56f-48ed-9ef3-80b34a8e1ece,23749310,19990737000127,Rua Doutor Castelo Branco 104,Centro,09725250,5,,"""Doces &amp; Bolos""","""$$$""",Sao Bernardo Do Campo
"Confeitaria do Astolfo - Cookies, bolos e doces | SAO BERNARDO DO CAMPO | iFood",https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/confeitaria-do-astolfo---cookies-bolos-e-doces-nova-petropolis/839833e8-0b83-4ab1-a663-05f9e72241d5,941046565,14112038000160,Avenida Paulo Afonso 483,Nova Petrópolis,09770350,5,,"""Doces &amp; Bolos""","""$""",Sao Bernardo Do Campo
Amor Aos Pedaços Shopping Abc | SANTO ANDRE | iFood,https://www.ifood.com.br/delivery/santo-andre-pb/amor-aos-pedacos-shopping-abc-paraiso/0f65fbee-b7ec-4c90-b5a2-cb367cecd887,975957852,59161291000142,Av Pereira barreto 42,Paraiso,09190900,4.9,,"""Doces &amp; Bolos""","""$""",Santo Andre
Dona do Doce - Shopping Abc | SANTO ANDRE | iFood,https://www.ifood.com.br/delivery/santo-andre-sp/dona-do-doce---shopping-abc-paraiso/32b82e50-1946-4c7f-9f8b-b8dccc347d53,968680760,18634940000360,Avenida Pereira Barreto 42,Paraíso,09190210,5,,"""Doces &amp; Bolos""","""$""",Santo Andre
Lord&#x27;s Burger | SAO BERNARDO DO CAMPO | iFood,https://www.ifood.com.br/delivery/sao-bernardo-do-campo-sp/lords-burger-baeta-neves/b397dde1-a2cc-446b-babe-fea5c48b60e2,973544248,62685057000129,Rua dos Vianas 2173,Baeta Neves,09760510,4.9,,"""Lanches""","""$""",Sao Bernardo Do Campo
