id,fantasy_name,state,city,mrr,survival_days,has_clube,has_pos,has_totem,is_deleted
14691,ART GRILL,GO,Aparecida de Goiânia,0,29.060700034722224,0,0,0,1
116859,Boninis Creperia - CNPJ: 51.675.931/0001-20,ES,Vila Velha,223,83.75448161800927,0,0,0,0
6276,The Black Brownie,RS,Rio Grande,0,67.69595193287037,0,0,0,1
80790,Geladinho Ice Dream,SP,São Paulo,279,307.7282168263426,0,0,0,0
27462,O Parceiro,SP,Santo André,359,586.2082579976852,0,0,0,1
21456,O RANCHO,PA,Benevides,199,901.7849852638426,0,0,0,0
459,Choripaneria,RS,Porto Alegre,0,314.98994604166666,0,0,0,1
90921,ESCOLA UNIVERSO,ES,Vila Velha,218,51.016344618055555,0,0,0,1
99666,Confeitaria Duanic Belisco ,SP,São Paulo,179,190.8242387939352,0,0,0,0
119862,Pizzaria Castello,SP,Barueri,437,64.76771233560186,0,0,0,0
35514,Comida Boa [CNL],ES,Vila Velha,175.67,106.76263697916667,0,0,0,1
87259,Guta Lanches,SC,Navegantes,378,267.67875725458333,0,1,0,0
77985,Nui Gelato - Multilojas,,,0,327.836553458287,0,0,0,0
117156,TEM + COXINHA,SP,Mauá,399,81.90613233560185,1,0,0,0
72309,Coffee Ville,ES,Vila Velha,268,368.6790149976389,0,0,0,0
16935,Fornello Grano,RJ,Magé,99,572.7898086226852,0,0,0,1
23337,Akua Bistrô Itacaré,BA,Itacaré,165,886.5721503217129,0,0,0,0
106035,Era uma Vez ChoppBar & Espetaria,SP,Boituva,298,79.81580530092593,0,0,0,1
51453,Nihon Sushi Kaiten,RS,Porto Alegre,242.67,8.093836655092593,0,0,0,1
31290,Cocoricó Container,SC,Rodeio,176,789.602423770787,0,0,0,0
66501,Pastelão Lão Lão,PA,Belém,170,112.92046061342593,0,0,0,1
81681,Rocky Point Burgers,SP,Taubaté,850,43.76425400462963,1,0,0,1
23139,Ninos bar,PR,Toledo,310,495.26646246527775,0,0,0,1
122106,Lau Gourmet Doceria,SE,Aracaju,0,49.70358276384259,0,0,0,0
54588,Recanto 16,PE,Ferreiros,198,100.68478674768518,0,0,0,1
115341,domaterrazza,DF,Brasilia,499,90.05052989347222,1,0,0,0
13372,A Casa Cafeteria e Bistrô ,MG,Araguari,170,528.1042230092593,1,0,0,1
11622,Tôa Tôa Lanchonete ,GO,Goiatuba,0,29.071495520833334,0,0,0,1
129894,Jaque Bolos,SP,São Paulo,0,0.9767405416203704,0,0,0,0
32643,Baguan Xis,RS,Xangri-Lá,0,69.8664825462963,0,0,0,1
28914,ViN'X,BA,Salvador,0,28.028344375,1,0,0,1
22116,Mundo Oz Cervejaria,SP,Osasco,199,893.9403666758797,0,0,0,0
119631,Matos e Tropicana Estoque ,,,0,67.95091253236112,0,0,0,0
21324,Franguinho GRU - Fábrica,,,0,313.2116493287037,1,0,0,1
56436,Pizza do Padre,DF,Brasília,119,187.70669262731482,0,0,0,1
25020,PUB FICTION,PA,Belém,0,24.959836921296297,0,0,0,1
120951,COLHER DE PAU - ITAPARICA,ES,Vila Velha,380,56.84768874763889,1,0,0,0
102966,Cervejaria LBS BNH,ES,Linhares,0,173.7335018610648,0,0,0,0
94089,ARUM BEER,ES,Vila Velha,258.33,223.01663243976853,0,0,0,0
124119,Home Pizza,PE,Recife,399,27.839875136527777,1,0,0,0
52476,Maturando,MT,Novo São Joaquim,82.6,92.16541173611111,0,0,0,1
68250,Meu Bar & Botequim,ES,Vila Velha,280,134.69559574074074,0,0,0,1
4070,Mr. Detox Parnamirim,RN,Parnamirim,0,359.7084911226852,0,0,0,1
118641,Forno Unidade CD Paulista,,,0,71.97370330782407,1,0,0,0
13637,ROTA 316,MA,Zé Doca,0,337.902835625,0,0,0,1
29640,Five Sport Bar - Vitória,ES,Vitória,799,803.9591506573611,0,1,0,0
15417,Alê Açaíteria,RJ,Magé,0,23.843776979166666,0,0,0,1
113064,Restaurante Harvey’s ,SP,Indaiatuba,719,105.8846769536574,1,1,0,0
14361,Nosso Cafés Especiais,SP,Santo André,415,965.6504067106018,1,0,0,0
10038,Kiosk Daki,RS,Manoel Viana,0,81.31040893518518,0,0,0,1
91384,Cheers N' Burger,MG,Passos,449,81.78409770833333,1,0,0,1
97191,FLOR DE SAL,ES,Vitória,279,108.7897256712963,0,0,0,1
18552,Takeat Foodpark,,,0,929.9788298934723,0,0,0,0
48681,Tobatta Comedy Club,SC,Jaraguá do Sul,224,572.7504137244907,0,0,0,0
116,Bar.Bosa Bar,,,0,608.8589883449074,1,0,0,1
108939,Quintal Brasil,SP,São Joaquim da Barra,199,127.83154216199074,0,0,0,0
103758,myneko - multilojas,,,0,160.78213344671298,0,0,0,0
123130,Vito's - Tatuape,SP,São Paulo,800,36.920965379583336,1,0,0,0
120357,Distrito Pizza - Santa Tereza,MG,Belo Horizonte,0,61.80231889810185,0,0,0,0
52542,testefront,,,0,526.771402682824,0,0,0,0
7530,Teuri Foodtruck,ES,Vitória,0,1044.7585558656945,1,0,0,0
61782,Império das Bebidas,RS,Porto Alegre,249,89.62800834490741,0,0,0,1
69933,American Chicken - Frango Frito,AC,Rio Branco,799,391.63805145597223,1,1,0,0
110457,Gojuice - Caragua,SP,Caraguatatuba,300,120.7558552175463,1,0,0,0
50364,FNP - Fraquia,MG,Unaí,0,397.77775940972225,1,0,0,1
103178,Goodii Burger,SP,Atibaia,0,31.717645787037036,1,0,0,1
93297,Assadoria Mineira,MG,Belo Horizonte,235.7,231.78427261337964,0,0,0,0
31554,Hukilau Poke e Sushi - 1904,RS,Marau,420,80.9847387962963,0,0,0,1
124614,NA BRASA SMOKE TASTE,RJ,Rio de Janeiro,378,23.01676761337963,0,0,0,0
128871,Belo's Confeitaria & Gastronomia,PE,Recife,0,6.537878284675926,1,0,0,0
118608,Minas Gelato Naturale ,MG,Uberlândia,278,71.9856385624537,0,0,0,0
65016,Spettos&Cia,SP,Americana,350.26,432.90589047217594,1,0,0,0
1425,Cozinha Cíclica,SC,Florianópolis,0,107.57306207175925,0,0,0,1
37626,Escritorio Beach,PE,Recife,473.29,700.6441238749537,1,1,0,0
118377,Deise Confeitaria gourmet,BA,Camaçari,399,74.85212471986111,1,0,0,0
112206,Flow Distribuidora e Tabacaria,ES,Vila Velha,0,110.82390010180555,0,1,0,0
128046,Soberano Lucas,RS,Porto Alegre,700,7.965116097175926,0,0,0,0
105111,Nicaroli's jaguaruana,CE,Jaguaruana,548.1,152.97216277541668,1,1,0,0
64,Paiol Pizzaria,ES,Afonso Cláudio,345,1821.7066180416205,0,1,0,0
97587,Santo Mar - Distribuição,SP,São Paulo,0,204.00654171060185,0,0,0,0
62970,Mercearia Belmiro,,,0,78.5630317824074,0,0,0,1
79305,Bambook - Multilojas ,,,0,316.71637975458333,0,0,0,0
103174,Grupo Nat Foods - Multilojas,,,0,169.82993841199075,0,0,0,0
123559,Styve Multilojas ,,,0,29.983198655046298,0,0,0,0
74421,Lagoa Salgados Multilojas,,,0,350.7664167221759,0,0,0,0
15846,Nonitta,SP,São José dos Campos,100,953.0157386434722,0,0,0,0
85179, Brownie do Ton,RJ,Petrópolis,1031.33,280.79139608560183,1,0,0,0
101977,Bow Fresh to Go - Multilojas,,,0,179.77512116662038,1,0,0,0
77556,Espeto do Chefe,RO,Ouro Preto do Oeste,298,43.934605069444444,0,0,0,1
9543,Tikim Top Grill ,MG,Lajinha,450,820.0512880092592,1,0,0,1
864,Vandão Lanches,MT,Várzea Grande,0,53.98418878472222,0,0,0,1
122766,Egyn,SC,Navegantes,268,43.630196062453706,0,0,0,0
79206,Tudibão restaurante lanchonete e churrascaria LTDA.,MG,Divinópolis,450,319.7423825323611,1,0,0,0
101713,Naíma Doces,SP,Franca,149,39.992459502314816,0,0,0,1
89469,Doce LuLi,ES,Vitória,268,56.10589796296296,0,0,0,1
124383,Luma Falcão Doces,SC,Balneário Camboriú,0,25.973723342546297,1,0,0,0
91548,Bruno,,,0,109.89222859953703,1,0,0,1
25152,Vittha Bistrot ,MG,Uberlândia,180,345.9142190509259,0,0,0,1
22248,The Cookiery - Araucária,PR,Araucária,400,515.0767918634259,1,0,0,1
11424,Nara Trevizan Confeitaria e Cafe,SP,São José do Rio Preto,309,602.8117438310185,0,0,0,1
128443,Divino Ateliê,undefined,undefined,279,7.006457405046296,0,0,0,0
81021,COLUCCI PIZZARIA,GO,Itaberaí,629.3,306.8006942106019,1,1,0,0
127881,Soberano Menino Deus,RS,Porto Alegre,700,8.801272682824074,0,0,0,0
1492,Da Hora Gastrobar,PR,Colombo,700,1153.7990409119907,1,0,0,0
79470,Flood Coxinhas - Hidrolândia,PE,Jaboatão dos Guararapes,400,0.001221747685185185,1,0,0,1
84816,Preta Tira Chapéu,BA,Salvador,999,284.78376386337965,1,0,0,0
68,Pão & Companhia,,,0,1324.0350090972222,0,0,0,1
3011,Doce sabor,,,0,24.040958796296298,0,0,0,1
94716,Capim Bambu - Multilojas,PE,Tamandaré,0,218.7376027985648,0,0,0,0
117816,Basilico Pizzas Artesanais ,SP,Franca,450,77.79156504393518,1,0,0,0
114318,Ray Confeitaria Multilojas,,,0,96.75335547217593,0,0,0,0
128376,Cohab burguer ,SP,Carapicuíba,549,7.5423762129166665,1,0,0,0
82044,Restaurante Bistrô Centro,SC,Lages,630,300.78152984717593,1,0,0,0
27858,Império Beach,MG,Pains,127.5,204.67818412037036,0,0,0,1
117486,Anny Cookies,SP,Araraquara,399,78.82708473143518,1,0,0,0
86103,Nuh Cookies - Shopping Contagem,MG,Contagem,370,210.17571020833333,0,0,0,1
2184,Dr. Burger Boa Vista,MG,Itajubá,0,27.784687291666668,0,0,0,1
3603,Oca de Savóia - Ponta Porã,MS,Ponta Porã,330,662.9222676157408,1,0,0,1
72672, O Rei da Cidade,GO,Goiânia,810,90.69271592592592,1,0,0,1
90,Casa Roti Restaurante,,,29.9,1685.9730648934722,0,0,0,0
113196,Oki Pastel,SP,São Paulo,0,104.97627853930555,1,0,0,0
97983,FOODIES BURGER JARDIM CAMBURI,ES,Vitória,0,202.7758699860648,1,0,0,0
251,Canto da Vila ,SP,Guarulhos,0,632.9663121527777,1,0,0,1
6937,PESQUEIRO E RESTAURANTE ESFERA CLUBE,SP,Embu das Artes,0,34.88556575231482,0,0,0,1
88710,japamania Multi-lojas ,,,0,259.8086564328241,1,0,0,0
128080,Pizzaria Sahara ,SP,Mauá,449,7.873400761527778,1,0,0,0
112404,Don Rafaello Multilojas,,,0,109.98806693050926,1,0,0,0
48219,Linguini,RJ,Rio de Janeiro,199,105.68285331018518,0,0,0,1
68580,Galeria da Pizza Km6,PA,Marabá,450,84.62181424768518,1,0,0,1
106167,Yellow Burgers & Dogs,SP,Piracicaba,399,145.85937701152778,1,1,0,0
55875,Império Fit,RS,Canoas,205.33,83.07065178240741,0,0,0,1
64488,Salgado Docinho,AL,São Luís do Quitunde,176,175.14895608796297,0,0,0,1
50265,Chocolateria Brasil - Praia do Canto,ES,Vitória,600,554.6380491527315,1,1,0,0
107289,Meat Burger,ES,Linhares,0,138.78397463884258,1,0,0,0
81912,VILA DO AÇAÍ LOJA,ES,Vitória,498,301.8396585624537,1,0,0,0
60891,GOLBURGUER - MATRIZ,,,0,0.010687604166666666,1,0,0,1
72012,Pedros Burgers Artesanais,ES,Domingos Martins,179,68.9743767824074,0,0,0,1
41883,Casa do Torresmo Botequim 02,ES,Serra,279,649.7303643147685,0,0,0,0
104946,Kapibar Ltda teste,ES,Vitória,0,21.004414050925927,0,0,0,1
122832,La Dolce Vita Gelateria,AM,Manaus,348,42.92354583097222,0,0,0,0
102240,Nuno's Restaurante,ES,Vila Velha,0,176.77434797217592,0,1,0,0
129498,Rei do Torresmo,MG,Rio Pomba,0,3.839088249953704,0,0,0,0
55776,Stone Teste,ES,Vitória,0,362.157536875,0,0,0,1
50298,Espetinho da Bete,ES,Pedro Canário,295,553.77605485875,0,0,0,0
58284,GOL BURGER,ES,Vila Velha,900,476.64620952310185,1,1,0,0
40695,Kantine Matriz,MG,Uberlândia,350,659.835729384213,1,0,0,0
16836,Shots Bar,ES,Vitória,0,37.01159935185185,1,0,0,1
40035,Nativa Sushi,MG,Uberlândia,289,279.0593108796296,1,0,0,1
2550,AMORIM  LANCHES,,,0,62.700484895833334,0,0,0,1
84981,De La Plata,SP,São Paulo,0,168.73184729166667,0,0,0,1
60000,PorinFoods,ES,Vitória,0,331.1769960763889,1,0,0,1
2119,Restaurante Bora Cumê,SP,São Paulo,0,27.908675451388888,0,0,0,1
91913,vitallemassasepizzas,PR,Rolândia,0,0.0011340277777777779,0,0,0,1
130125,Madame Café e Bar,SP,Araraquara,0,0.002701687453703704,1,0,0,0
93660,Juliana Martins - Multilojas,BA,Teixeira de Freitas,0,225.8000295925463,0,0,0,0
20466,Hamburgueria Artesanal [Pausado],SP,Santa Adélia,0,164.04676288194443,0,0,0,1
36372,Cartola,SP,São Paulo,200,714.6780446388426,0,0,0,0
122469,Bar do Beto,RS,Porto Alegre,335,47.03700610875,0,1,0,0
81748,Bruna Hinterlang Patisserie,PE,Recife,0,0.00031686342592592595,0,0,0,1
58152,Zé Delivery Matriz,,,0,476.96307671060185,0,0,0,0
19410,ARMAZEM SMOKE,RS,Dois Irmãos,0,24.17552318287037,0,0,0,1
96140,Tabacaria Be Happy Vila Velha,ES,Vila Velha,0,16.02698009259259,0,0,0,1
64226,Multilojas,,,0,439.69602800689813,0,0,0,0
11490,Cookie Caragua ,SP,Caraguatatuba,0,55.80809127314815,0,0,0,1
98907,ESPETO DE OURO,ES,Serra,0,196.75168318050925,1,1,0,0
31653,PIZZA QUADRADA BOAVISTA,GO,Anápolis,499,785.7185940601389,1,0,0,0
31785,Victoria Pizzaria,ES,Cariacica,97.5,784.8113570231019,0,0,0,0
127848,Ice Pink Sorvetes,AM,Boca do Acre,199,8.809211907361112,0,0,0,0
129201,Spettos Burger,CE,Frecheirinha,0,5.678781293935185,1,0,0,0
76005,Caramuri - Do Largo,AM,Manaus,598,125.84563024305555,1,0,0,1
32346,Conto Atelier de Bolos - CNL,SC,Garopaba,150,231.92536556712963,0,0,0,1
100722,Kakau Cervejaria,BA,Brumado,99,186.7975069536574,0,0,0,0
82176,Ox Na Brasa,MS,Dourados,1200,299.8315816064352,1,0,0,0
45183,Burguer.com,RJ,Cabo Frio,250,281.750003912037,0,0,0,1
108775,Doces Dolce,ES,Viana,0,130.77695519439814,1,0,0,0
69075,Doces da Lili ltda,MG,Contagem,179,64.05833034722222,0,0,0,1
115176,Nery burguer,BA,Juazeiro,199,90.78721914115741,0,0,0,0
129234,Petite Gastrobar - CD,MA,São Luís,0,5.660981791620371,0,0,0,0
103202,QUERO BALAS CARAMELIZADAS LTDA,undefined,undefined,0,168.7166124976389,0,0,0,0
116826,Restaurante Andrew ,ES,Vitória,0,83.76464101615741,1,0,0,0
123789,SPESSO CAFÉ,SE,Aracaju,199,29.519492821712962,0,0,0,0
5121,Quintal Burguer,SC,Imbituba,224,1070.9361537476389,0,0,0,0
52938,Royale Bar e Restaurante,PA,Altamira,500,524.6484285508797,1,0,0,0
92043,Ruan y Ramirez,ES,Vitória,400,239.64218911800927,0,0,0,0
6870,Pizzaria do Pinno,SC,Mondaí,127.5,1055.8030594768056,0,0,0,0
128838,ALEIXO (Loja LP),ES,Vitória,0,6.63796423375,0,0,0,0
50430,CK burguer,RJ,São João de Meriti,249,64.94240815972222,0,0,0,1
37362,KALEK,RO,Machadinho D'Oeste,223.2,565.8327144444445,0,0,0,1
108411,Cervejaria Escola Mirante,MG,Juiz de Fora,719,131.94398591199075,1,0,0,0
3471,Luana Benites Confeitaria,SC,Biguaçu,0,16.087677743055554,0,0,0,1
67557, Richmond Hamburgueria,RS,Cachoeira do Sul,550,420.9962901249537,1,0,0,0
57987, João e Maria - Doce e Café,GO,Valparaíso de Goiás,175,477.6855206226389,0,0,0,0
14889,Fire Burger,RS,Camaquã,89,959.9728310971759,0,0,0,0
43401,Pastelaria Sem Frescura,GO,Alto Horizonte,299.99,630.648158134213,0,1,0,0
14394,Pippa Doces e Massas,ES,Vitória,0,78.67837752314814,0,0,0,1
79041,Riquinho Distribuidora de Bebidas,ES,Serra,251,123.13772699074075,0,0,0,1
126858,BBurguer,MA,Bom Lugar,348,13.688891085601853,0,0,0,0
71616,Trigo e Lenha Pizzaria,RJ,Teresópolis,500,135.97191863425925,1,0,0,1
5220,Monja Burger,ES,Vitória,398,1070.759900946713,1,0,0,0
80526,Sampa Burger - Carapicuíba ,SP,Carapicuiba,0,308.9679190138426,1,0,0,0
73398,Gabi Gastrobar,MG,São João do Oriente,364.67,358.6337209814352,1,0,0,0
130026,Lela salgados,PE,Itapissuma,0,0.6625147777314815,0,0,0,0
75213, Flow - Rio verde,GO,Rio Verde,799,309.0390093171296,1,1,0,1
66173,Heróis Super Burger - Brasilia,DF,Brasília,900,68.9171469212963,1,0,0,1
43005,Espetaria Patriarca,SP,São Sebastião,229,257.97162033564814,0,0,0,1
32,Wine Garden,ES,Vitória,400,1929.7620138286575,1,0,0,0
107223,APC DELIVERY LTDA,RJ,Macaé,719.33,139.68126563421296,1,0,0,0
118146,Manas Empanadas,SP,São Paulo,0,12.050700081018519,0,0,0,1
102207,LA DOLINA CARAÍVA,BA,Porto Seguro,0,176.82492862032407,1,0,0,0
78546,Esfiharia e Pizzaria Mamma Mia Itatiba,SP,Itatiba,719.17,322.79640759023147,1,0,0,0
181,Dona Chica,ES,serra,300,1446.9591349860648,0,0,0,0
115574,Sujiro Sushi Bar,SC,Navegantes,0,89.80692502078703,1,0,0,0
125605,Valiati's Chicken - Riviera,ES,Vila Velha,399,18.854101629583333,1,0,0,0
136,Madre,ES,Vila Velha,0,860.0462033449074,0,0,0,1
107685,Dom Mariano,undefined,undefined,199,134.93490114347222,0,0,0,0
125736,Don Quixote Pizzaria ,SP,Caraguatatuba,279,17.99841122449074,0,0,0,0
92440,Doce Morada Indianópolis ,SP,São Paulo,450,237.73955625921297,1,0,0,0
6739,Aloha,RJ,Rio das Ostras,0,214.8730857986111,0,0,0,1
24624,Espetinho Galeria Milano,MA,São Luís,60,453.0126033449074,0,0,0,1
49209,Corumbar Praia,BA,Prado,270,152.66720792824074,0,0,0,1
52245,Kazulo,AL,Maceió,598,530.7558526828241,1,1,0,0
124086,Familés Gourmet,RJ,São João de Meriti,199,27.895476374953702,0,0,0,0
39309,Pier 021 Lounge,RJ,Maricá,240,81.6380671412037,0,0,0,1
111084,Rei da Fatia,,,119.33,117.62917944208333,0,0,0,0
112338,EMPORIO BOHEMIO,ES,Vitória,0,110.63741267125,1,0,0,0
126726,Distribuidora de bebidas lira,AM,Manaus,279,13.845402624953703,0,0,0,0
36174,Amici pasta e vino - CNL,SP,São Paulo,230,582.8314666435185,0,0,0,1
62475,Quintal siciliano,ES,Vila Velha,367,83.65206405092593,0,0,0,1
71187,Costhelaria Churrascaria,MS,Campo Grande,348,377.7902435624537,0,0,0,0
126990,MoonDogs Pit Stop 747,ES,Linhares,342,13.091211907361112,0,0,0,0
7167,Franguinho  Patriarca,SP,São Paulo,284,748.7945465972222,1,0,0,1
62871,Mokaya Multilojas,,,0,447.67726738189816,0,0,0,0
79074,Confeiteiro café,RJ,Rio de Janeiro,268,139.70337163194444,0,0,0,1
33204,Medeiros Bakehouse,ES,Vila Velha,293.1,760.7202419305092,0,0,0,0
120588,Maria Parrilla,ES,Vitória,550,60.66056219671297,1,1,0,0
95706,Alpone Pub,SC,Blumenau,298,215.56425313421298,0,1,0,0
114747,MARÉS GASTROBAR - GRAN PARK,ES,Vila Velha,0,92.77977665273148,1,1,0,0
94452,Galê Bistrô Lagoa,RJ,Rio de Janeiro,0,73.96265170138889,0,0,0,1
108741,GoJuice - Urupema,SP,Mogi das Cruzes,300,131.0238465948611,1,0,0,0
15186,Delícias de Jheny (Amado Doce),PR,Curitiba,0,211.8843166550926,0,0,0,1
67657,Bazar de Carnes - Multilojas,,,0,420.87834897912035,0,0,0,0
102405,MAX BEBIDAS,BA,Salvador,199,176.00971425689815,0,0,0,0
62211,Bin-ô,SP,Cravinhos,351.67,45.87783454861111,1,0,0,1
77094,Kelly Barreto Confeitaria,RN,Mossoró,160,33.03558025462963,0,0,0,1
87258,Comarella Pizza & Burguer Jardim Camburi,ES,Vitória,596,6.956949594907408,0,0,0,1
3636,Pesque e Pague do Ismael,ES,Baixo Guandu,200,1091.68354860875,0,0,0,0
11127,Romana Pizzaria,MA,São Luís,60,571.6872423495371,0,0,0,1
99468,Let's Eat - São Carlos,SP,São Carlos,720,193.83960612032408,1,0,0,0
2947,Natural Cake Fit,SP,Guapiara,0,137.83793150462964,0,0,0,1
29673,Village Plaza Hotel,MG,Barbacena,200,341.79653872685185,0,0,0,1
8058,Kombo Salgados,MG,Montes Claros,0,74.1675803587963,0,0,0,1
117552,Hot Salty Pimentas,SP,Guarulhos,449,78.79035243976851,0,0,0,0
33277,Xadai Esfiharia e Pizzaria,SC,Navegantes,472,757.7197965022685,1,0,0,0
101184,Bugado Smash Burger,RJ,Arraial do Cabo,279,182.72096790273147,0,0,0,0
49440,Rei da chapa,AP,Macapá,348,96.8024019212963,0,0,0,1
1029,Pizzaria Nova Castelo,SP,Santo André,0,202.01154730324075,0,0,0,1
89073,Dmaxx Burger,ES,Domingos Martins,160,257.8661793726389,0,0,0,0
724,D’ Anton Gelateria - Muro alto [CNL],PE,Ipojuca,0,284.7381974189815,0,0,0,1
129036,Maria Panela Restaurante,SP,São Paulo,0,5.82180204625,0,0,0,0
125868,Vira Tigela Cat Café,MG,Uberlândia,313.33,16.01702181476852,0,0,0,0
64555,Zap Burguer,MG,Ribeirão das Neves,449,435.7426103101389,1,0,0,0
88248,Castanheira Bar,ES,Vila Velha,350,263.762626884213,1,0,0,0
106761,Five Points Burguer ,RS,Porto Alegre,0,140.97265541430556,1,0,0,0
90558,TWO GUYS,ES,Vitória,119,227.1190930787037,0,0,0,1
127419,Naiane confeitaria,BA,Porto Seguro,278,12.016052520787037,0,0,0,0
76665,Galpão Gravata,SC,Navegantes,199,49.189569444444444,0,0,0,1
81252,Boteco da Rainha,BA,Feira de Santana,199,53.21075105324074,0,0,0,1
33072,Salgados JohnJohn,PA,Belém,75.67,461.10992771990743,0,0,0,1
71319,Seja Flow - Ubatuba,SP,Ubatuba,598,376.79662870134257,1,0,0,0
103330,Don Ruan Pizza e Burger,SC,Rio do Sul,0,165.80233899069444,1,0,0,0
58020,Bum'bar,AM,Parintins,283.33,112.61238549768518,0,0,0,1
72078,Taiyo Oriental Food LTDA,TO,Gurupi,330,370.6823085277315,0,0,0,0
115078,Café & Prosa Cozinha de Tradição,SP,Americana,399,90.86162091199074,1,0,0,0
98544,Cookie Movie - Multilojas,,,0,200.84756627078704,0,0,0,0
55347,Don Rafaello - Lapa,SP,São Paulo,0,364.88629729166666,1,0,0,1
90327,Limeira Pão de Queijaria,MG,Araxá,400,246.77667210412037,1,0,0,0
2,Foodies & The originals!,ES,Vitória,0,2050.9064850786576,1,1,0,0
66336,Petiscaria do Chapa,,,200,426.7838081226389,0,0,0,0
1920,The Familys Burger e Pizza Vila Germânica,SC,Blumenau,0,621.6063591782407,0,0,0,1
60627,Empório Pavan Stenico,SP,Capivari,398.1,0.08861592592592593,0,0,0,1
93231,Bravazza Pizzaria e Pastelaria,PB,Uiraúna,99,231.82358140967594,0,0,0,0
39837,Divino pastel,PA,Castanhal,341.92,398.11281614583334,1,0,0,1
78051,Budega Don Lucca,SP,Espírito Santo do Pinhal,216.75,327.7089113055093,0,0,0,0
111018,Açaí Bagual ,SC,Balneário Arroio do Silva,198,117.67862136337963,0,0,0,0
49473,Rancho Brothers BBQ,SP,Bom Jesus dos Perdões,173.67,97.79574863425925,0,0,0,1
8190,Treinamento,ES,Vitória,0,1037.0039946967129,1,0,0,0
103527,FrontEndo,RJ,Rio de Janeiro,0,29.82324716435185,0,0,0,1
92406,Doce Morada Ipiranga,SP,São Paulo,450,237.75667363189814,1,0,0,0
2055,Café Tati kibes,SP,São José do Rio Preto,210,1138.8409643147686,0,0,0,0
89106,Cachurros,BA,Entre Rios,600,257.74563381708333,1,1,0,0
68877, Restaurante Divino Caipira,GO,Niquelândia,159,410.77128176847225,0,0,0,0
71550,LORO Burguer e Pizza,SC,Navegantes,1028,372.80581138652775,1,0,0,0
79899,Arte Lanches,SC,Biguaçu,200,313.7324485508796,0,0,0,0
74652,Carolina's Pizza,BA,Itabuna,350,77.10901822916667,0,0,0,1
74850,Galettu´s Grill,AL,Maceió,268,118.044471875,0,0,0,1
80262,Juazeiro Burger,CE,Juazeiro do Norte,899,312.68155175689816,1,1,0,0
19938,Lolligo Forneria Artesanal,RN,Parnamirim,0,91.87475550925926,0,0,0,1
37989,Sushi 8,SP,São Paulo,150,244.9509069212963,0,0,0,1
733,Bar Esperança,,,0,96.8290842013889,0,0,0,1
103140,Adega Império C&O,SP,Barrinha,268,171.86438109717594,0,0,0,0
12844,Matriz espetin de rua e romana pizzaria,ES,Vitória,0,980.72726048375,0,0,0,0
56205,Sampa Burger - Multilojas,,,0,490.74300698837965,0,0,0,0
23040,PizzaDoBru,RJ,Teresópolis,0,542.7583030787036,1,0,0,1
103206,Saborella a Única,SP,Jandira,0,168.0145770925463,0,0,0,0
110490,Bar do cabeca,ES,Vila Velha,198,120.73302601615741,1,1,0,0
10863,BUTECO,MG,Patrocínio,250,1000.7276388865278,0,0,0,0
15516,Fritis Uberaba,MG,Uberaba,250,956.7172513633797,1,0,0,0
35712,O chapeleiro cafe sebo,MT,Cuiabá,186,726.7267030879167,0,0,0,0
17364,Filetto Burger,ES,Cariacica,0,125.84215208333333,0,0,0,1
62937,Foodiesa,,,0,78.56928765046297,0,0,0,1
93396,Cookie Movie - Matriz,PE,Petrolina,720,230.99163188421295,1,0,0,0
116166,MLK TABACARIA ENSEADA DO SUÁ,ES,Vitória,0,85.91147966199074,0,1,0,0
110325,YouTube,PB,Cajazeiras,199,120.81277577310185,0,0,0,0
10797,TCHÊ BISTRÔ [PAUSADO],PB,Bananeiras,0,251.84520105324074,0,0,0,1
9246,EMPADA CAPITAL,,,0,150.03729943287038,0,0,0,1
122634,Street pastel,MG,Capinópolis,159.2,46.800060807824075,0,0,0,0
41355,Grão de Nós,ES,Colatina,200,361.05253519675927,0,0,0,1
11358,Villa's Burguer,SP,São Paulo,0,20.979930787037038,0,0,0,1
100194,Adplay,,,0,188.95202274069445,1,0,0,0
10962,La Casa 280,SC,Araquari,205,635.099712025463,0,0,0,1
110065,Falaguasta Delivery - Botanico,SP,Ribeirão Preto,390,123.99905024069444,1,0,0,0
55743,Restaurante Giulio,,,0,0.04286758101851852,1,0,0,1
44160,Feitoria da Cerveja - São Joaquim,SP,São Joaquim da Barra,499,483.2151130787037,1,0,0,1
74,A Oca - Bistrô & Ateliê,,,0,1659.8448119560185,0,0,0,1
93858,Peixe Cru,PA,Belém,0,224.93845130550926,1,0,0,0
7101,Bistrô Duvô,PI,Parnaíba,228.2,1051.0070271504167,0,0,0,0
8817,Casa Burguer,DF,Brasília,65,444.77864732638886,0,0,0,1
333,Gelateria Barutti,,,0,339.8168525462963,0,0,0,1
11589,Point do Açaí ,MG,Nova Serrana,0,187.915556875,0,0,0,1
101679,Doce gelado,RN,Natal,199,180.85203830782407,0,0,0,0
125307,Cantina da Ilha PIZZARIA,ES,São Mateus,0,20.009103458287036,1,0,0,0
126759,Blues Burger Bistro,MG,São Thomé das Letras,268,13.779803469861111,0,0,0,0
109137,Lounge Beer,undefined,undefined,199,126.0227641874537,0,0,0,0
89964,Theodo Butiquim,ES,Vila Velha,350,251.69523242819446,0,0,0,0
30135,Oca de Savóia - Camaquã,RS,Camaquã,500,454.0548465972222,1,0,0,1
